frame_id,seq_id,class_id,behavioural_label,image_path,mask_path,overlay_path,gas_area_pct,gas_centroid_x,gas_centroid_y,gas_dispersion,gas_connected_components,gas_intensity_mean,gas_intensity_max,is_interpolated,excluded,split
SEQ_0500_frame_00753,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00753.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00753.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00753.png,2.1484,181.13,155.53,18.5558,1,106.79,184.0,False,False,train
SEQ_0500_frame_00754,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00754.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00754.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00754.png,1.3594,172.21,149.82,15.2317,1,103.77,191.0,False,False,train
SEQ_0500_frame_00777,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00777.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00777.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00777.png,5.8685,151.38,120.72,32.0226,1,109.6,177.0,False,False,train
SEQ_0500_frame_00778,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00778.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00778.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00778.png,4.9857,140.87,118.19,27.3958,1,104.54,155.0,False,False,train
SEQ_0500_frame_00779,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00779.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00779.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00779.png,2.7878,151.37,143.54,18.0211,1,102.3,179.0,False,False,train
SEQ_0500_frame_00780,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00780.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00780.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00780.png,2.543,137.32,137.83,14.1692,1,99.31,128.0,False,False,train
SEQ_0500_frame_00791,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00791.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00791.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00791.png,4.474,150.98,119.02,31.6059,1,106.61,167.0,False,False,train
SEQ_0500_frame_00792,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00792.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00792.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00792.png,2.8477,153.64,122.44,28.9064,1,105.87,172.0,False,False,train
SEQ_0500_frame_00793,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00793.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00793.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00793.png,3.3203,154.06,159.9,16.6093,1,99.91,157.0,False,False,train
SEQ_0500_frame_00814,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00814.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00814.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00814.png,5.6966,125.1,169.06,35.1854,1,100.96,164.0,False,False,train
SEQ_0500_frame_00815,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00815.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00815.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00815.png,8.8229,141.12,199.64,40.1746,1,101.99,175.0,False,False,train
SEQ_0500_frame_00816,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00816.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00816.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00816.png,10.2956,127.74,188.84,44.1186,1,101.03,163.0,False,False,train
SEQ_0500_frame_00817,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00817.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00817.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00817.png,9.3659,127.32,203.26,46.8078,1,100.54,158.0,False,False,train
SEQ_0500_frame_00818,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00818.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00818.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00818.png,4.7266,121.39,194.99,40.8945,1,97.71,134.0,False,False,train
SEQ_0500_frame_00819,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00819.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00819.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00819.png,1.9674,125.33,179.95,30.1538,1,95.91,151.0,False,False,train
SEQ_0500_frame_00829,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00829.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00829.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00829.png,11.125,178.38,190.83,40.9923,1,101.04,167.0,False,False,train
SEQ_0500_frame_00830,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00830.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00830.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00830.png,4.3294,145.83,188.53,30.6539,1,97.73,131.0,False,False,train
SEQ_0500_frame_00831,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00831.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00831.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00831.png,5.4961,167.33,203.89,29.4491,1,97.17,144.0,False,False,train
SEQ_0500_frame_00832,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00832.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00832.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00832.png,4.2357,190.42,208.49,20.6515,1,96.5,175.0,False,False,train
SEQ_0500_frame_00833,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00833.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00833.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00833.png,0.3477,121.84,156.03,17.9941,1,82.79,117.0,False,False,train
SEQ_0500_frame_00841,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00841.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00841.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00841.png,3.0807,184.19,205.27,20.834,1,92.5,122.0,False,False,train
SEQ_0500_frame_00842,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00842.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00842.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00842.png,0.4492,155.52,188.66,17.9838,1,91.92,162.0,False,False,train
SEQ_0500_frame_00843,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00843.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00843.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00843.png,0.25,123.04,154.14,16.1794,1,81.01,138.0,False,False,train
SEQ_0500_frame_00844,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00844.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00844.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00844.png,0.349,124.19,155.27,16.4668,1,86.68,140.0,False,False,train
SEQ_0500_frame_00848,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00848.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00848.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00848.png,5.6289,147.08,163.51,40.5088,2,95.01,145.0,False,False,train
SEQ_0500_frame_00849,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00849.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00849.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00849.png,3.918,142.74,169.68,34.5052,2,96.91,139.0,False,False,train
SEQ_0500_frame_00850,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00850.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00850.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00850.png,0.8034,142.61,186.59,23.5008,1,85.36,103.0,False,False,train
SEQ_0500_frame_00851,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00851.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00851.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00851.png,0.5547,126.56,160.23,18.5206,1,95.72,152.0,False,False,train
SEQ_0500_frame_00857,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00857.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00857.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00857.png,2.3307,154.41,197.53,26.2199,1,93.87,143.0,False,False,train
SEQ_0500_frame_00858,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00858.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00858.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00858.png,3.3503,143.66,179.48,28.3871,1,98.87,169.0,False,False,train
SEQ_0500_frame_00859,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00859.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00859.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00859.png,1.4531,139.44,181.16,23.7813,1,95.21,168.0,False,False,train
SEQ_0500_frame_00865,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00865.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00865.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00865.png,6.5156,161.63,161.34,25.9484,1,103.77,176.0,False,False,train
SEQ_0500_frame_00866,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00866.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00866.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00866.png,4.4323,161.55,176.71,24.371,1,99.18,144.0,False,False,train
SEQ_0500_frame_00867,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00867.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00867.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00867.png,4.5781,167.47,184.41,22.7493,1,98.63,158.0,False,False,train
SEQ_0500_frame_00868,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00868.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00868.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00868.png,2.7513,155.56,158.68,14.4908,1,97.71,152.0,False,False,train
SEQ_0500_frame_00874,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00874.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00874.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00874.png,11.1953,128.4,164.33,33.9207,1,101.89,156.0,False,False,train
SEQ_0500_frame_00875,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00875.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00875.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00875.png,10.4284,126.49,159.74,32.2472,1,101.96,139.0,False,False,train
SEQ_0500_frame_00876,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00876.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00876.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00876.png,7.4102,125.31,183.84,37.0674,1,99.15,117.0,False,False,train
SEQ_0500_frame_00877,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00877.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00877.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00877.png,5.6992,127.15,184.13,34.6036,1,98.88,145.0,False,False,train
SEQ_0500_frame_00878,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00878.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00878.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00878.png,3.0781,120.24,170.74,29.1412,1,95.02,107.0,False,False,train
SEQ_0500_frame_00895,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00895.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00895.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00895.png,8.6602,129.46,148.8,35.2097,1,98.9,141.0,False,False,train
SEQ_0500_frame_00896,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00896.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00896.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00896.png,13.6263,185.21,190.63,43.3803,1,101.4,162.0,False,False,train
SEQ_0500_frame_00897,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00897.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00897.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00897.png,4.2773,165.34,184.3,30.7509,2,96.1,138.0,False,False,train
SEQ_0500_frame_00898,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00898.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00898.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00898.png,0.8438,134.93,140.91,8.4316,1,100.13,164.0,False,False,train
SEQ_0500_frame_00905,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00905.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00905.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00905.png,1.9805,158.69,84.36,39.4118,1,100.6,113.0,False,False,train
SEQ_0500_frame_00906,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00906.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00906.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00906.png,0.7852,136.95,143.41,8.6224,1,97.09,142.0,False,False,train
SEQ_0500_frame_00907,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00907.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00907.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00907.png,1.4857,132.4,144.66,11.9196,1,99.98,169.0,False,False,train
SEQ_0500_frame_00912,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00912.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00912.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00912.png,10.1159,175.91,165.82,43.8105,1,102.55,209.0,False,False,train
SEQ_0500_frame_00913,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00913.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00913.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00913.png,10.8503,176.24,158.01,48.2346,1,100.25,172.0,False,False,train
SEQ_0500_frame_00914,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00914.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00914.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00914.png,3.3281,140.47,109.62,24.5942,1,100.84,111.0,False,False,train
SEQ_0500_frame_00921,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00921.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00921.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00921.png,12.0026,176.36,149.67,52.9006,1,105.08,203.0,False,False,train
SEQ_0500_frame_00922,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00922.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00922.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00922.png,7.9805,177.8,153.7,49.0406,2,103.01,198.0,False,False,train
SEQ_0500_frame_00923,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00923.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00923.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00923.png,6.0143,197.95,155.36,58.1448,2,97.95,119.0,False,False,train
SEQ_0500_frame_00929,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00929.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00929.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00929.png,3.3086,157.53,124.59,35.1005,2,99.77,143.0,False,False,train
SEQ_0500_frame_00930,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00930.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00930.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00930.png,2.4036,179.2,206.4,19.3885,1,98.35,165.0,False,False,train
SEQ_0500_frame_00931,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00931.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00931.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00931.png,3.7396,146.64,101.89,28.5913,1,102.57,166.0,False,False,train
SEQ_0500_frame_00932,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00932.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00932.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00932.png,0.9831,133.39,150.98,12.0004,1,92.26,107.0,False,False,train
SEQ_0500_frame_00937,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00937.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00937.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00937.png,6.3151,167.59,175.08,31.8048,1,100.96,162.0,False,False,train
SEQ_0500_frame_00938,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00938.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00938.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00938.png,6.8333,155.98,129.99,31.6806,1,108.96,178.0,False,False,train
SEQ_0500_frame_00939,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00939.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00939.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00939.png,7.0091,168.27,133.27,28.2746,1,112.64,183.0,False,False,train
SEQ_0500_frame_00946,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00946.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00946.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00946.png,10.4362,177.67,106.59,51.1484,1,111.53,217.0,False,False,train
SEQ_0500_frame_00947,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00947.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00947.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00947.png,7.6237,191.61,128.01,45.2448,1,114.4,230.0,False,False,train
SEQ_0500_frame_00948,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00948.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00948.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00948.png,7.0651,190.31,129.68,43.7596,1,111.86,172.0,False,False,train
SEQ_0500_frame_00949,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00949.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00949.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00949.png,3.2109,169.04,124.53,26.9905,1,111.94,180.0,False,False,train
SEQ_0500_frame_00950,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00950.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00950.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00950.png,4.1758,209.5,147.51,41.0404,1,107.8,191.0,False,False,train
SEQ_0500_frame_00955,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00955.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00955.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00955.png,11.8203,184.93,139.87,43.7514,1,109.94,209.0,False,False,train
SEQ_0500_frame_00956,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00956.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00956.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00956.png,15.0964,191.06,160.01,41.4991,1,108.13,216.0,False,False,train
SEQ_0500_frame_00957,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00957.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00957.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00957.png,3.0273,189.9,145.02,28.2668,1,106.06,168.0,False,False,train
SEQ_0500_frame_00958,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00958.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00958.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00958.png,1.1992,191.73,137.28,28.9008,1,103.58,153.0,False,False,train
SEQ_0500_frame_00976,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00976.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00976.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00976.png,7.776,195.78,140.95,46.606,2,105.91,224.0,False,False,train
SEQ_0500_frame_00977,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00977.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00977.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00977.png,10.4622,211.28,150.23,52.2375,1,108.14,202.0,False,False,train
SEQ_0500_frame_00978,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00978.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00978.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00978.png,9.2695,225.55,163.16,49.0706,1,109.13,216.0,False,False,train
SEQ_0500_frame_00979,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00979.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00979.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00979.png,2.2812,212.8,161.38,32.6157,1,99.33,162.0,False,False,train
SEQ_0500_frame_00993,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00993.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00993.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00993.png,2.6003,189.85,162.03,19.5628,1,105.6,220.0,False,False,train
SEQ_0500_frame_00994,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00994.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00994.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00994.png,7.6602,217.3,134.97,63.1341,2,107.86,203.0,False,False,train
SEQ_0500_frame_00995,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_00995.png,dataset/SEQ_0500/masks/SEQ_0500_frame_00995.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_00995.png,1.6432,216.82,163.74,30.2061,1,110.39,217.0,False,False,train
SEQ_0500_frame_01001,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01001.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01001.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01001.png,4.8099,218.96,156.77,46.2908,2,105.56,210.0,False,False,train
SEQ_0500_frame_01002,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01002.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01002.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01002.png,2.0781,201.72,164.95,24.4013,1,99.93,222.0,False,False,train
SEQ_0500_frame_01003,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01003.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01003.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01003.png,0.9688,195.36,154.97,22.9914,1,117.47,217.0,False,False,train
SEQ_0500_frame_01015,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01015.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01015.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01015.png,9.0703,206.75,159.29,40.4737,1,106.16,216.0,False,False,train
SEQ_0500_frame_01016,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01016.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01016.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01016.png,8.0417,223.98,167.38,43.9353,1,106.2,191.0,False,False,train
SEQ_0500_frame_01017,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01017.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01017.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01017.png,4.5924,231.09,176.86,38.0412,1,102.12,175.0,False,False,train
SEQ_0500_frame_01018,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01018.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01018.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01018.png,1.7721,259.23,196.52,34.425,1,93.39,177.0,False,False,train
SEQ_0500_frame_01024,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01024.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01024.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01024.png,15.8151,217.8,166.92,51.1455,1,105.09,197.0,False,False,train
SEQ_0500_frame_01025,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01025.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01025.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01025.png,13.4453,214.1,175.74,40.4223,1,106.66,220.0,False,False,train
SEQ_0500_frame_01026,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01026.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01026.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01026.png,11.0977,222.83,184.73,37.1478,1,104.08,219.0,False,False,train
SEQ_0500_frame_01027,0500,1,Balanced Homeostatic State,dataset/SEQ_0500/images/SEQ_0500_frame_01027.png,dataset/SEQ_0500/masks/SEQ_0500_frame_01027.png,dataset/SEQ_0500/overlays/SEQ_0500_frame_01027.png,8.2656,232.67,189.3,36.4298,1,101.54,189.0,False,False,train
